id_subsistema;nom_subsistema;din_instante;val_cargaenergiamwmed
SE;Sudeste/Centro-Oeste;15/08/2021 00:00:00;33.146,82958333
N;Norte;16/08/2021 00:00:00;6.221,99241667
NE;Nordeste;16/08/2021 00:00:00;11.375,23604167
S;Sul;16/08/2021 00:00:00;12.076,47833333
SE;Sudeste/Centro-Oeste;16/08/2021 00:00:00;38.399,88229167
N;Norte;17/08/2021 00:00:00;6.379,98962500
NE;Nordeste;17/08/2021 00:00:00;11.546,32095833
S;Sul;17/08/2021 00:00:00;12.448,28716667
SE;Sudeste/Centro-Oeste;17/08/2021 00:00:00;39.622,39895833
N;Norte;18/08/2021 00:00:00;6.528,40683333
NE;Nordeste;18/08/2021 00:00:00;11.507,58987500
S;Sul;18/08/2021 00:00:00;12.774,64808333
SE;Sudeste/Centro-Oeste;18/08/2021 00:00:00;40.460,20712500
N;Norte;19/08/2021 00:00:00;6.553,17883333
NE;Nordeste;19/08/2021 00:00:00;11.617,76275000
S;Sul;19/08/2021 00:00:00;12.987,36570833
SE;Sudeste/Centro-Oeste;19/08/2021 00:00:00;40.403,40937500
N;Norte;20/08/2021 00:00:00;6.531,66275000
NE;Nordeste;20/08/2021 00:00:00;11.666,14362500
S;Sul;20/08/2021 00:00:00;12.767,43812500
SE;Sudeste/Centro-Oeste;20/08/2021 00:00:00;40.612,81516667
N;Norte;21/08/2021 00:00:00;6.409,79141667
NE;Nordeste;21/08/2021 00:00:00;11.069,80575000
S;Sul;21/08/2021 00:00:00;11.062,85445833
SE;Sudeste/Centro-Oeste;21/08/2021 00:00:00;37.701,40333333
N;Norte;22/08/2021 00:00:00;6.221,52975000
NE;Nordeste;22/08/2021 00:00:00;10.472,47675000
S;Sul;22/08/2021 00:00:00;9.647,57758333
SE;Sudeste/Centro-Oeste;22/08/2021 00:00:00;34.561,89200000
N;Norte;23/08/2021 00:00:00;6.649,18645833
NE;Nordeste;23/08/2021 00:00:00;11.460,46837500
S;Sul;23/08/2021 00:00:00;12.346,84545833
SE;Sudeste/Centro-Oeste;23/08/2021 00:00:00;40.520,29929167
N;Norte;24/08/2021 00:00:00;6.680,17212500
NE;Nordeste;24/08/2021 00:00:00;11.722,45620833
S;Sul;24/08/2021 00:00:00;12.848,27287500
SE;Sudeste/Centro-Oeste;24/08/2021 00:00:00;42.119,72016667
N;Norte;25/08/2021 00:00:00;6.593,31720833
NE;Nordeste;25/08/2021 00:00:00;11.596,70225000
S;Sul;25/08/2021 00:00:00;12.863,71962500
SE;Sudeste/Centro-Oeste;25/08/2021 00:00:00;42.644,66175000
N;Norte;26/08/2021 00:00:00;6.727,65887500
NE;Nordeste;26/08/2021 00:00:00;11.734,09829167
S;Sul;26/08/2021 00:00:00;12.477,75891667
SE;Sudeste/Centro-Oeste;26/08/2021 00:00:00;42.836,25779167
N;Norte;27/08/2021 00:00:00;6.747,88658333
NE;Nordeste;27/08/2021 00:00:00;11.768,83325000
S;Sul;27/08/2021 00:00:00;11.981,49641667
SE;Sudeste/Centro-Oeste;27/08/2021 00:00:00;41.143,02379167
N;Norte;28/08/2021 00:00:00;6.430,18958333
NE;Nordeste;28/08/2021 00:00:00;11.340,61466667
S;Sul;28/08/2021 00:00:00;10.538,19704167
SE;Sudeste/Centro-Oeste;28/08/2021 00:00:00;37.875,98670833
N;Norte;29/08/2021 00:00:00;6.108,63179167
NE;Nordeste;29/08/2021 00:00:00;10.710,07358333
S;Sul;29/08/2021 00:00:00;9.121,38054167
SE;Sudeste/Centro-Oeste;29/08/2021 00:00:00;34.399,56275000
N;Norte;30/08/2021 00:00:00;6.477,96237500
NE;Nordeste;30/08/2021 00:00:00;11.704,02225000
S;Sul;30/08/2021 00:00:00;11.640,30220833
SE;Sudeste/Centro-Oeste;30/08/2021 00:00:00;38.951,29387500
N;Norte;31/08/2021 00:00:00;6.369,37275000
NE;Nordeste;31/08/2021 00:00:00;11.909,70295833
S;Sul;31/08/2021 00:00:00;11.971,47591667
SE;Sudeste/Centro-Oeste;31/08/2021 00:00:00;39.483,25137500
N;Norte;01/09/2021 00:00:00;6.344,11004167
NE;Nordeste;01/09/2021 00:00:00;11.791,14554167
S;Sul;01/09/2021 00:00:00;12.134,47116667
SE;Sudeste/Centro-Oeste;01/09/2021 00:00:00;39.409,91016667
N;Norte;02/09/2021 00:00:00;6.403,81037500
NE;Nordeste;02/09/2021 00:00:00;11.715,95829167
S;Sul;02/09/2021 00:00:00;12.366,97200000
SE;Sudeste/Centro-Oeste;02/09/2021 00:00:00;39.856,12337500
N;Norte;03/09/2021 00:00:00;6.476,90208333
NE;Nordeste;03/09/2021 00:00:00;11.833,91958333
S;Sul;03/09/2021 00:00:00;12.379,41266667
SE;Sudeste/Centro-Oeste;03/09/2021 00:00:00;40.727,79045833
N;Norte;04/09/2021 00:00:00;6.161,32154167
NE;Nordeste;04/09/2021 00:00:00;11.462,01504167
S;Sul;04/09/2021 00:00:00;10.620,68854167
SE;Sudeste/Centro-Oeste;04/09/2021 00:00:00;37.728,63287500
N;Norte;05/09/2021 00:00:00;5.950,52533333
NE;Nordeste;05/09/2021 00:00:00;10.733,32083333
S;Sul;05/09/2021 00:00:00;9.101,65116667
SE;Sudeste/Centro-Oeste;05/09/2021 00:00:00;34.245,55841667
N;Norte;06/09/2021 00:00:00;6.357,70870833
NE;Nordeste;06/09/2021 00:00:00;11.711,17750000
S;Sul;06/09/2021 00:00:00;10.918,67141667
SE;Sudeste/Centro-Oeste;06/09/2021 00:00:00;37.992,72458333
N;Norte;07/09/2021 00:00:00;6.267,35970833
NE;Nordeste;07/09/2021 00:00:00;11.339,47525000
S;Sul;07/09/2021 00:00:00;10.591,52320833
SE;Sudeste/Centro-Oeste;07/09/2021 00:00:00;37.962,40050000
N;Norte;08/09/2021 00:00:00;6.513,17179167
NE;Nordeste;08/09/2021 00:00:00;12.202,83975000
S;Sul;08/09/2021 00:00:00;12.076,92595833
SE;Sudeste/Centro-Oeste;08/09/2021 00:00:00;42.596,99887500
N;Norte;09/09/2021 00:00:00;6.496,05783333
NE;Nordeste;09/09/2021 00:00:00;12.216,83491667
S;Sul;09/09/2021 00:00:00;11.556,73620833
SE;Sudeste/Centro-Oeste;09/09/2021 00:00:00;42.819,86258333
N;Norte;10/09/2021 00:00:00;6.555,88541667
NE;Nordeste;10/09/2021 00:00:00;12.265,72337500
S;Sul;10/09/2021 00:00:00;11.444,30150000
SE;Sudeste/Centro-Oeste;10/09/2021 00:00:00;41.828,30629167
N;Norte;11/09/2021 00:00:00;6.418,00862500
NE;Nordeste;11/09/2021 00:00:00;11.859,98558333
S;Sul;11/09/2021 00:00:00;10.072,55345833
SE;Sudeste/Centro-Oeste;11/09/2021 00:00:00;38.546,28350000
N;Norte;12/09/2021 00:00:00;6.087,56337500
NE;Nordeste;12/09/2021 00:00:00;11.034,34941667
S;Sul;12/09/2021 00:00:00;8.883,68304167
SE;Sudeste/Centro-Oeste;12/09/2021 00:00:00;35.758,61029167
N;Norte;13/09/2021 00:00:00;6.436,62104167
NE;Nordeste;13/09/2021 00:00:00;12.198,40795833
S;Sul;13/09/2021 00:00:00;12.281,39037500
SE;Sudeste/Centro-Oeste;13/09/2021 00:00:00;42.754,00987500
N;Norte;14/09/2021 00:00:00;6.509,43762500
NE;Nordeste;14/09/2021 00:00:00;12.383,27541667
S;Sul;14/09/2021 00:00:00;12.191,13645833
SE;Sudeste/Centro-Oeste;14/09/2021 00:00:00;44.181,97450000
N;Norte;15/09/2021 00:00:00;6.489,05570833
NE;Nordeste;15/09/2021 00:00:00;12.347,79629167
S;Sul;15/09/2021 00:00:00;11.616,74054167
SE;Sudeste/Centro-Oeste;15/09/2021 00:00:00;43.650,14270833
N;Norte;16/09/2021 00:00:00;6.373,41495833
NE;Nordeste;16/09/2021 00:00:00;12.467,15583333
S;Sul;16/09/2021 00:00:00;11.683,00516667
SE;Sudeste/Centro-Oeste;16/09/2021 00:00:00;42.096,16716667
N;Norte;17/09/2021 00:00:00;6.355,15087500
NE;Nordeste;17/09/2021 00:00:00;12.263,61437500
S;Sul;17/09/2021 00:00:00;11.952,67429167
SE;Sudeste/Centro-Oeste;17/09/2021 00:00:00;41.257,88583333
N;Norte;18/09/2021 00:00:00;6.055,23741667
NE;Nordeste;18/09/2021 00:00:00;11.534,33695833
S;Sul;18/09/2021 00:00:00;10.157,82112500
SE;Sudeste/Centro-Oeste;18/09/2021 00:00:00;38.632,21995833
N;Norte;19/09/2021 00:00:00;5.912,60295833
NE;Nordeste;19/09/2021 00:00:00;10.851,31433333
S;Sul;19/09/2021 00:00:00;9.134,22387500
SE;Sudeste/Centro-Oeste;19/09/2021 00:00:00;36.285,47179167
N;Norte;20/09/2021 00:00:00;6.472,57125000
NE;Nordeste;20/09/2021 00:00:00;12.042,69237500
S;Sul;20/09/2021 00:00:00;11.824,65191667
SE;Sudeste/Centro-Oeste;20/09/2021 00:00:00;43.117,45241667
N;Norte;21/09/2021 00:00:00;6.583,15475000
NE;Nordeste;21/09/2021 00:00:00;12.477,94295833
S;Sul;21/09/2021 00:00:00;12.592,50087500
SE;Sudeste/Centro-Oeste;21/09/2021 00:00:00;44.353,53429167
N;Norte;22/09/2021 00:00:00;6.635,58941667
NE;Nordeste;22/09/2021 00:00:00;12.727,40191667
S;Sul;22/09/2021 00:00:00;11.984,53512500
SE;Sudeste/Centro-Oeste;22/09/2021 00:00:00;41.147,12216667
N;Norte;23/09/2021 00:00:00;6.522,66420833
NE;Nordeste;23/09/2021 00:00:00;12.688,56966667
S;Sul;23/09/2021 00:00:00;11.882,92500000
SE;Sudeste/Centro-Oeste;23/09/2021 00:00:00;40.228,44120833
N;Norte;24/09/2021 00:00:00;6.528,25104167
NE;Nordeste;24/09/2021 00:00:00;12.317,38345833
S;Sul;24/09/2021 00:00:00;11.986,21283333
SE;Sudeste/Centro-Oeste;24/09/2021 00:00:00;40.528,31191667
N;Norte;25/09/2021 00:00:00;6.271,13183333
NE;Nordeste;25/09/2021 00:00:00;11.829,81650000
S;Sul;25/09/2021 00:00:00;10.795,51308333
SE;Sudeste/Centro-Oeste;25/09/2021 00:00:00;37.823,39495833
N;Norte;26/09/2021 00:00:00;5.890,37887500
NE;Nordeste;26/09/2021 00:00:00;11.117,35787500
S;Sul;26/09/2021 00:00:00;9.451,47612500
SE;Sudeste/Centro-Oeste;26/09/2021 00:00:00;34.983,56795833
N;Norte;27/09/2021 00:00:00;6.319,12679167
NE;Nordeste;27/09/2021 00:00:00;12.107,61108333
S;Sul;27/09/2021 00:00:00;12.622,29129167
SE;Sudeste/Centro-Oeste;27/09/2021 00:00:00;40.596,92445833
N;Norte;28/09/2021 00:00:00;6.385,33825000
NE;Nordeste;28/09/2021 00:00:00;12.430,09020833
S;Sul;28/09/2021 00:00:00;13.377,88950000
SE;Sudeste/Centro-Oeste;28/09/2021 00:00:00;42.688,26037500
N;Norte;29/09/2021 00:00:00;6.336,76587500
NE;Nordeste;29/09/2021 00:00:00;12.507,01070833
S;Sul;29/09/2021 00:00:00;12.991,35820833
SE;Sudeste/Centro-Oeste;29/09/2021 00:00:00;43.550,37804167
N;Norte;30/09/2021 00:00:00;6.444,27837500
NE;Nordeste;30/09/2021 00:00:00;12.719,35779167
S;Sul;30/09/2021 00:00:00;12.797,16633333
SE;Sudeste/Centro-Oeste;30/09/2021 00:00:00;42.859,93045833
N;Norte;01/10/2021 00:00:00;6.468,84495833
NE;Nordeste;01/10/2021 00:00:00;12.705,30510574
S;Sul;01/10/2021 00:00:00;12.182,88483333
SE;Sudeste/Centro-Oeste;01/10/2021 00:00:00;40.952,08683720
N;Norte;02/10/2021 00:00:00;6.032,88654167
NE;Nordeste;02/10/2021 00:00:00;12.159,17499363
S;Sul;02/10/2021 00:00:00;10.560,02725000
SE;Sudeste/Centro-Oeste;02/10/2021 00:00:00;37.751,71799199
N;Norte;03/10/2021 00:00:00;5.840,46212500
NE;Nordeste;03/10/2021 00:00:00;11.338,59622004
S;Sul;03/10/2021 00:00:00;9.151,30941667
SE;Sudeste/Centro-Oeste;03/10/2021 00:00:00;34.817,87465376
N;Norte;04/10/2021 00:00:00;6.330,09604167
NE;Nordeste;04/10/2021 00:00:00;12.337,31407932
S;Sul;04/10/2021 00:00:00;11.649,34816667
SE;Sudeste/Centro-Oeste;04/10/2021 00:00:00;40.355,50019273
N;Norte;05/10/2021 00:00:00;6.396,36504167
NE;Nordeste;05/10/2021 00:00:00;12.713,52563703
S;Sul;05/10/2021 00:00:00;11.732,06658333
SE;Sudeste/Centro-Oeste;05/10/2021 00:00:00;40.424,55975894
N;Norte;06/10/2021 00:00:00;6.487,15470833
NE;Nordeste;06/10/2021 00:00:00;12.822,33397608
S;Sul;06/10/2021 00:00:00;12.235,79733333
SE;Sudeste/Centro-Oeste;06/10/2021 00:00:00;40.854,81213778
N;Norte;07/10/2021 00:00:00;6.397,43425000
NE;Nordeste;07/10/2021 00:00:00;12.738,59305514
S;Sul;07/10/2021 00:00:00;11.998,13608333
SE;Sudeste/Centro-Oeste;07/10/2021 00:00:00;40.640,51073570
N;Norte;08/10/2021 00:00:00;6.340,74595833
NE;Nordeste;08/10/2021 00:00:00;12.787,61770894
S;Sul;08/10/2021 00:00:00;11.774,92954167
SE;Sudeste/Centro-Oeste;08/10/2021 00:00:00;39.534,26493481
N;Norte;09/10/2021 00:00:00;6.171,84004167
NE;Nordeste;09/10/2021 00:00:00;12.061,54943149
S;Sul;09/10/2021 00:00:00;10.093,02212500
SE;Sudeste/Centro-Oeste;09/10/2021 00:00:00;36.433,45630107
N;Norte;10/10/2021 00:00:00;5.804,84750000
NE;Nordeste;10/10/2021 00:00:00;11.136,95589158
S;Sul;10/10/2021 00:00:00;8.386,31045833
SE;Sudeste/Centro-Oeste;10/10/2021 00:00:00;32.763,04153285
N;Norte;11/10/2021 00:00:00;6.158,92379167
NE;Nordeste;11/10/2021 00:00:00;11.999,43378808
S;Sul;11/10/2021 00:00:00;10.302,51150000
SE;Sudeste/Centro-Oeste;11/10/2021 00:00:00;35.509,34259654
N;Norte;12/10/2021 00:00:00;5.944,07333333
NE;Nordeste;12/10/2021 00:00:00;11.505,03204901
S;Sul;12/10/2021 00:00:00;9.319,57233333
SE;Sudeste/Centro-Oeste;12/10/2021 00:00:00;33.526,39886387
N;Norte;13/10/2021 00:00:00;6.448,12820833
NE;Nordeste;13/10/2021 00:00:00;12.522,09564592
S;Sul;13/10/2021 00:00:00;11.545,07345833
SE;Sudeste/Centro-Oeste;13/10/2021 00:00:00;38.135,70088545
N;Norte;14/10/2021 00:00:00;6.436,25966667
NE;Nordeste;14/10/2021 00:00:00;12.686,45111658
S;Sul;14/10/2021 00:00:00;11.855,58179167
SE;Sudeste/Centro-Oeste;14/10/2021 00:00:00;39.801,77128187
N;Norte;15/10/2021 00:00:00;6.399,54470833
NE;Nordeste;15/10/2021 00:00:00;12.555,24917336
S;Sul;15/10/2021 00:00:00;12.053,70754167
SE;Sudeste/Centro-Oeste;15/10/2021 00:00:00;40.878,11976132
N;Norte;16/10/2021 00:00:00;6.239,14400000
NE;Nordeste;16/10/2021 00:00:00;12.319,05277218
S;Sul;16/10/2021 00:00:00;9.893,84758333
SE;Sudeste/Centro-Oeste;16/10/2021 00:00:00;37.499,86239055
N;Norte;17/10/2021 00:00:00;5.743,13554167
NE;Nordeste;17/10/2021 00:00:00;11.277,40054660
S;Sul;17/10/2021 00:00:00;8.276,56016667
SE;Sudeste/Centro-Oeste;17/10/2021 00:00:00;33.098,52203025
N;Norte;18/10/2021 00:00:00;5.940,83983333
NE;Nordeste;18/10/2021 00:00:00;12.340,86618870
S;Sul;18/10/2021 00:00:00;10.928,33195833
SE;Sudeste/Centro-Oeste;18/10/2021 00:00:00;37.555,34259559
N;Norte;19/10/2021 00:00:00;6.023,88079167
NE;Nordeste;19/10/2021 00:00:00;12.731,06768887
S;Sul;19/10/2021 00:00:00;11.379,10191667
SE;Sudeste/Centro-Oeste;19/10/2021 00:00:00;37.633,59856619
N;Norte;20/10/2021 00:00:00;6.188,53700000
NE;Nordeste;20/10/2021 00:00:00;12.768,26640323
S;Sul;20/10/2021 00:00:00;11.366,35033333
SE;Sudeste/Centro-Oeste;20/10/2021 00:00:00;36.823,98241793
N;Norte;21/10/2021 00:00:00;6.062,53245833
NE;Nordeste;21/10/2021 00:00:00;12.755,48153185
S;Sul;21/10/2021 00:00:00;11.496,86637500
SE;Sudeste/Centro-Oeste;21/10/2021 00:00:00;36.717,15235105
N;Norte;22/10/2021 00:00:00;5.975,95541667
NE;Nordeste;22/10/2021 00:00:00;12.403,84325502
S;Sul;22/10/2021 00:00:00;12.086,04983333
SE;Sudeste/Centro-Oeste;22/10/2021 00:00:00;37.574,13020683
N;Norte;23/10/2021 00:00:00;5.766,29337500
NE;Nordeste;23/10/2021 00:00:00;11.861,15672911
S;Sul;23/10/2021 00:00:00;10.735,20925000
SE;Sudeste/Centro-Oeste;23/10/2021 00:00:00;36.399,84232050
N;Norte;24/10/2021 00:00:00;5.674,59508333
NE;Nordeste;24/10/2021 00:00:00;11.124,90002545
S;Sul;24/10/2021 00:00:00;8.756,46366667
SE;Sudeste/Centro-Oeste;24/10/2021 00:00:00;33.727,49689163
N;Norte;25/10/2021 00:00:00;6.358,62875000
NE;Nordeste;25/10/2021 00:00:00;12.180,48714892
S;Sul;25/10/2021 00:00:00;11.573,89458333
SE;Sudeste/Centro-Oeste;25/10/2021 00:00:00;37.917,35310038
N;Norte;26/10/2021 00:00:00;6.458,17083333
NE;Nordeste;26/10/2021 00:00:00;12.222,85579283
S;Sul;26/10/2021 00:00:00;12.407,17987500
SE;Sudeste/Centro-Oeste;26/10/2021 00:00:00;39.441,98632325
N;Norte;27/10/2021 00:00:00;6.438,71783333
NE;Nordeste;27/10/2021 00:00:00;12.285,14609948
S;Sul;27/10/2021 00:00:00;12.829,40883333
SE;Sudeste/Centro-Oeste;27/10/2021 00:00:00;39.990,94700938
N;Norte;28/10/2021 00:00:00;6.380,61620833
NE;Nordeste;28/10/2021 00:00:00;12.348,96665004
S;Sul;28/10/2021 00:00:00;13.124,67345833
SE;Sudeste/Centro-Oeste;28/10/2021 00:00:00;40.068,60411168
N;Norte;29/10/2021 00:00:00;6.389,01945833
NE;Nordeste;29/10/2021 00:00:00;12.329,13918643
S;Sul;29/10/2021 00:00:00;12.997,84475000
SE;Sudeste/Centro-Oeste;29/10/2021 00:00:00;39.854,39664422
N;Norte;30/10/2021 00:00:00;6.138,21412500
NE;Nordeste;30/10/2021 00:00:00;11.650,75296296
S;Sul;30/10/2021 00:00:00;11.222,38875000
SE;Sudeste/Centro-Oeste;30/10/2021 00:00:00;36.743,44418300
N;Norte;31/10/2021 00:00:00;5.839,09462500
NE;Nordeste;31/10/2021 00:00:00;10.881,19596818
S;Sul;31/10/2021 00:00:00;9.698,73195833
SE;Sudeste/Centro-Oeste;31/10/2021 00:00:00;33.114,56111538
N;Norte;01/11/2021 00:00:00;6.000,53108333
NE;Nordeste;01/11/2021 00:00:00;11.908,83591667
S;Sul;01/11/2021 00:00:00;11.705,40687500
SE;Sudeste/Centro-Oeste;01/11/2021 00:00:00;37.054,95370833
N;Norte;02/11/2021 00:00:00;5.711,09745833
NE;Nordeste;02/11/2021 00:00:00;11.424,34491667
S;Sul;02/11/2021 00:00:00;10.842,36954167
SE;Sudeste/Centro-Oeste;02/11/2021 00:00:00;35.420,28150000
N;Norte;03/11/2021 00:00:00;6.152,23575000
NE;Nordeste;03/11/2021 00:00:00;12.426,77583333
S;Sul;03/11/2021 00:00:00;13.257,61425000
SE;Sudeste/Centro-Oeste;03/11/2021 00:00:00;39.786,75929167
N;Norte;04/11/2021 00:00:00;6.199,74862500
NE;Nordeste;04/11/2021 00:00:00;12.379,65900000
S;Sul;04/11/2021 00:00:00;13.684,00762500
SE;Sudeste/Centro-Oeste;04/11/2021 00:00:00;40.951,47937500
N;Norte;05/11/2021 00:00:00;6.224,74470833
NE;Nordeste;05/11/2021 00:00:00;12.220,70508333
S;Sul;05/11/2021 00:00:00;13.879,06420833
SE;Sudeste/Centro-Oeste;05/11/2021 00:00:00;41.602,52033333
N;Norte;06/11/2021 00:00:00;5.976,00283333
NE;Nordeste;06/11/2021 00:00:00;11.624,60516667
S;Sul;06/11/2021 00:00:00;11.842,47825000
SE;Sudeste/Centro-Oeste;06/11/2021 00:00:00;38.878,46141667
N;Norte;07/11/2021 00:00:00;5.779,50745833
NE;Nordeste;07/11/2021 00:00:00;11.120,06079167
S;Sul;07/11/2021 00:00:00;9.886,60795833
SE;Sudeste/Centro-Oeste;07/11/2021 00:00:00;35.382,04570833
N;Norte;08/11/2021 00:00:00;6.332,59950000
NE;Nordeste;08/11/2021 00:00:00;12.110,30845833
S;Sul;08/11/2021 00:00:00;12.696,58891667
SE;Sudeste/Centro-Oeste;08/11/2021 00:00:00;41.027,22129167
N;Norte;09/11/2021 00:00:00;6.235,67958333
NE;Nordeste;09/11/2021 00:00:00;12.130,92420833
S;Sul;09/11/2021 00:00:00;13.121,16454167
SE;Sudeste/Centro-Oeste;09/11/2021 00:00:00;41.817,84687500
N;Norte;10/11/2021 00:00:00;6.114,51120833
NE;Nordeste;10/11/2021 00:00:00;12.188,64241667
S;Sul;10/11/2021 00:00:00;13.260,59975000
SE;Sudeste/Centro-Oeste;10/11/2021 00:00:00;41.542,24375000
N;Norte;11/11/2021 00:00:00;6.157,38187500
NE;Nordeste;11/11/2021 00:00:00;12.234,53091667
S;Sul;11/11/2021 00:00:00;13.206,84287500
SE;Sudeste/Centro-Oeste;11/11/2021 00:00:00;40.527,71695833
N;Norte;12/11/2021 00:00:00;6.324,20854167
NE;Nordeste;12/11/2021 00:00:00;12.410,24725000
S;Sul;12/11/2021 00:00:00;13.022,40420833
SE;Sudeste/Centro-Oeste;12/11/2021 00:00:00;39.367,76720833
N;Norte;13/11/2021 00:00:00;6.136,68516667
NE;Nordeste;13/11/2021 00:00:00;11.349,43425000
S;Sul;13/11/2021 00:00:00;11.088,47200000
SE;Sudeste/Centro-Oeste;13/11/2021 00:00:00;35.921,73312500
N;Norte;14/11/2021 00:00:00;5.757,24437500
NE;Nordeste;14/11/2021 00:00:00;10.381,31345833
S;Sul;14/11/2021 00:00:00;9.726,26987500
SE;Sudeste/Centro-Oeste;14/11/2021 00:00:00;33.027,96245833
N;Norte;15/11/2021 00:00:00;5.851,86987500
NE;Nordeste;15/11/2021 00:00:00;10.406,99666667
S;Sul;15/11/2021 00:00:00;11.011,97858333
SE;Sudeste/Centro-Oeste;15/11/2021 00:00:00;35.110,55141667
N;Norte;16/11/2021 00:00:00;6.127,69383333
NE;Nordeste;16/11/2021 00:00:00;11.547,50383333
S;Sul;16/11/2021 00:00:00;13.698,32500000
SE;Sudeste/Centro-Oeste;16/11/2021 00:00:00;40.791,73187500
N;Norte;17/11/2021 00:00:00;6.194,13541667
NE;Nordeste;17/11/2021 00:00:00;11.879,65541667
S;Sul;17/11/2021 00:00:00;13.726,26883333
SE;Sudeste/Centro-Oeste;17/11/2021 00:00:00;42.872,57195833
N;Norte;18/11/2021 00:00:00;6.215,54154167
NE;Nordeste;18/11/2021 00:00:00;11.990,10441667
S;Sul;18/11/2021 00:00:00;13.209,97541667
SE;Sudeste/Centro-Oeste;18/11/2021 00:00:00;42.959,90704167
N;Norte;19/11/2021 00:00:00;6.291,33191667
NE;Nordeste;19/11/2021 00:00:00;12.148,15912500
S;Sul;19/11/2021 00:00:00;12.806,82704167
SE;Sudeste/Centro-Oeste;19/11/2021 00:00:00;41.883,57187500
N;Norte;20/11/2021 00:00:00;5.966,30116667
NE;Nordeste;20/11/2021 00:00:00;11.522,36870833
S;Sul;20/11/2021 00:00:00;10.989,01258333
SE;Sudeste/Centro-Oeste;20/11/2021 00:00:00;36.942,31225000
N;Norte;21/11/2021 00:00:00;5.596,03308333
NE;Nordeste;21/11/2021 00:00:00;10.957,68004167
S;Sul;21/11/2021 00:00:00;9.797,85508333
SE;Sudeste/Centro-Oeste;21/11/2021 00:00:00;33.459,06987500
N;Norte;22/11/2021 00:00:00;6.211,56712500
NE;Nordeste;22/11/2021 00:00:00;12.278,91162500
S;Sul;22/11/2021 00:00:00;13.441,66175000
SE;Sudeste/Centro-Oeste;22/11/2021 00:00:00;39.673,73391667
N;Norte;23/11/2021 00:00:00;6.346,78087500
NE;Nordeste;23/11/2021 00:00:00;12.585,26683333
S;Sul;23/11/2021 00:00:00;13.938,80545833
SE;Sudeste/Centro-Oeste;23/11/2021 00:00:00;41.942,31525000
N;Norte;24/11/2021 00:00:00;6.439,73408333
NE;Nordeste;24/11/2021 00:00:00;12.620,89937500
S;Sul;24/11/2021 00:00:00;13.736,50062500
SE;Sudeste/Centro-Oeste;24/11/2021 00:00:00;43.083,02062500
N;Norte;25/11/2021 00:00:00;6.512,90483333
NE;Nordeste;25/11/2021 00:00:00;12.701,99166667
S;Sul;25/11/2021 00:00:00;13.830,02595833
SE;Sudeste/Centro-Oeste;25/11/2021 00:00:00;44.105,48970833
N;Norte;26/11/2021 00:00:00;6.337,85691667
NE;Nordeste;26/11/2021 00:00:00;12.827,80745833
S;Sul;26/11/2021 00:00:00;13.407,75958333
SE;Sudeste/Centro-Oeste;26/11/2021 00:00:00;43.530,35883333
N;Norte;27/11/2021 00:00:00;6.012,06887500
NE;Nordeste;27/11/2021 00:00:00;12.140,16283333
S;Sul;27/11/2021 00:00:00;11.639,94362500
SE;Sudeste/Centro-Oeste;27/11/2021 00:00:00;39.959,95487500
N;Norte;28/11/2021 00:00:00;5.813,53204167
NE;Nordeste;28/11/2021 00:00:00;11.221,77016667
S;Sul;28/11/2021 00:00:00;10.502,13983333
SE;Sudeste/Centro-Oeste;28/11/2021 00:00:00;36.671,46150000
N;Norte;29/11/2021 00:00:00;6.326,04595833
NE;Nordeste;29/11/2021 00:00:00;12.330,68475000
S;Sul;29/11/2021 00:00:00;13.402,63854167
SE;Sudeste/Centro-Oeste;29/11/2021 00:00:00;43.670,76645833
N;Norte;30/11/2021 00:00:00;6.392,88104167
NE;Nordeste;30/11/2021 00:00:00;12.649,18870833
S;Sul;30/11/2021 00:00:00;13.696,05245833
SE;Sudeste/Centro-Oeste;30/11/2021 00:00:00;43.892,46233333
N;Norte;01/12/2021 00:00:00;6.411,47379167
NE;Nordeste;01/12/2021 00:00:00;12.647,98733333
S;Sul;01/12/2021 00:00:00;13.800,58641667
SE;Sudeste/Centro-Oeste;01/12/2021 00:00:00;42.914,42441667
N;Norte;02/12/2021 00:00:00;6.256,21158333
NE;Nordeste;02/12/2021 00:00:00;12.718,18979167
S;Sul;02/12/2021 00:00:00;13.672,46875000
SE;Sudeste/Centro-Oeste;02/12/2021 00:00:00;42.834,58825000
N;Norte;03/12/2021 00:00:00;6.115,36300000
NE;Nordeste;03/12/2021 00:00:00;12.582,68733333
S;Sul;03/12/2021 00:00:00;13.473,23216667
SE;Sudeste/Centro-Oeste;03/12/2021 00:00:00;42.250,63654167
N;Norte;04/12/2021 00:00:00;5.748,01854167
NE;Nordeste;04/12/2021 00:00:00;11.749,24212500
S;Sul;04/12/2021 00:00:00;11.999,05912500
SE;Sudeste/Centro-Oeste;04/12/2021 00:00:00;39.015,33595833
N;Norte;05/12/2021 00:00:00;5.494,20779167
NE;Nordeste;05/12/2021 00:00:00;10.497,17145833
S;Sul;05/12/2021 00:00:00;10.706,93045833
SE;Sudeste/Centro-Oeste;05/12/2021 00:00:00;36.356,87733333
N;Norte;06/12/2021 00:00:00;6.041,56808333
NE;Nordeste;06/12/2021 00:00:00;11.720,72962500
S;Sul;06/12/2021 00:00:00;13.229,76500000
SE;Sudeste/Centro-Oeste;06/12/2021 00:00:00;41.960,70545833
N;Norte;07/12/2021 00:00:00;6.129,84337500
